AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,PersonMasterID
2712,1709,Lakshmi Desai,59,2,A1,PM00927
2713,1710,Sneha Naik,28,1,A1,PM00394
2714,1711,Imran Kumar,56,3,A1,PM00003
2715,1712,Ananya Patil,47,2,A1,PM00269
2716,1712,Arun Pujari,55,2,A2,PM00936
2717,1713,Vijay Patil,62,2,A1,PM00619
2718,1713,Naveen Desai,48,2,A2,PM00209
2719,1714,Meera Sharma,33,1,A1,PM00928
2720,1714,Ajay Rao,24,1,A2,PM00405
2721,1715,Farhan Patil,55,1,A1,PM00642
2722,1716,Pooja Kumar,43,3,A1,PM00318
2723,1717,Lakshmi Gowda,19,1,A1,PM00108
2724,1718,Manoj Bhat,65,1,A1,PM00515
2725,1719,Manoj Bhat,36,3,A1,PM00267
2726,1720,Priya Mulla,20,2,A1,PM00983
2727,1720,Pooja Bhat,25,1,A2,PM00395
2728,1721,Anil Patil,46,1,A1,PM00063
2729,1722,Naveen Jain,28,1,A1,PM00343
2730,1722,Vijay Reddy,59,1,A2,PM00054
2731,1722,Asha Desai,35,2,A3,PM00932
2732,1723,Naveen Nayak,35,1,A1,PM00764
2733,1724,Prakash Sharma,52,3,A1,PM00708
2734,1724,Rahul Bhat,51,1,A2,PM00570
2735,1724,Naveen Jain,28,1,A3,PM00343
2736,1725,Vijay Joshi,19,2,A1,PM00139
2737,1725,Asha Jain,20,3,A2,PM00836
2738,1725,Ajay Hegde,23,1,A3,PM00414
2739,1725,Meera Mulla,37,2,A4,PM00590
2740,1726,Priya Bhat,36,3,A1,PM00240
2741,1726,Aishwarya Joshi,45,3,A2,PM00326
2742,1726,Sneha Rao,55,1,A3,PM01065
2743,1727,Sunil Mulla,57,1,A1,PM00228
2744,1728,Nandini Gowda,26,1,A1,PM01033
2745,1728,Imran Hegde,33,1,A2,PM00771
2746,1728,Farhan Reddy,31,1,A3,PM00173
2747,1729,Prakash Reddy,54,2,A1,PM00931
2748,1729,Prakash Reddy,63,2,A2,PM00671
2749,1729,Sneha Sharma,46,3,A3,PM00818
2750,1730,Ravi Nayak,53,2,A1,PM00212
2751,1730,Mahesh Pujari,31,2,A2,PM00174
2752,1731,Mahesh Khan,59,3,A1,PM00448
2753,1731,Meera Patil,39,2,A2,PM00787
2754,1732,Nandini Nayak,34,1,A1,PM00531
2755,1732,Neha Kumar,40,2,A2,PM00593
2756,1733,Lakshmi Rao,63,1,A1,PM00831
2757,1733,Vijay Naik,51,2,A2,PM00794
2758,1734,Naveen Kulkarni,49,1,A1,PM00322
2759,1735,Sneha Khan,55,1,A1,PM00200
2760,1736,Kiran Jain,58,1,A1,PM01013
2761,1737,Neha Shetty,48,2,A1,PM00652
2762,1737,Lakshmi Nayak,47,3,A2,PM00450
2763,1737,Anil Kumar,21,3,A3,PM00363
2764,1738,Deepak Kulkarni,27,2,A1,PM00258
2765,1738,Vijay Desai,26,1,A2,PM00889
2766,1739,Manoj Kumar,58,3,A1,PM00517
2767,1739,Ananya Patil,62,1,A2,PM00672
2768,1739,Imran Kumar,53,1,A3,PM00268
2769,1740,Anil Patil,46,1,A1,PM00063
2770,1741,Imran Kumar,56,3,A1,PM00003
2771,1742,Kavya Kumar,50,1,A1,PM00489
2772,1743,Rahul Reddy,59,1,A1,PM01012
2773,1744,Kiran Shetty,19,1,A1,PM01097
2774,1745,Arun Gowda,31,2,A1,PM00104
2775,1746,Kiran Gowda,64,3,A1,PM00879
2776,1747,Meera Pujari,59,2,A1,PM01078
2777,1748,Vijay Desai,44,3,A1,PM00281
2778,1748,Arun Kumar,38,2,A2,PM00292
2779,1749,Anil Gowda,33,1,A1,PM00470
2780,1749,Ajay Naik,43,2,A2,PM00954
2781,1749,Sunil Jain,44,1,A3,PM00283
2782,1750,Priya Sharma,65,1,A1,PM00952
2783,1751,Arun Joshi,18,1,A1,PM00263
2784,1752,Kiran Jain,61,2,A1,PM00801
2785,1753,Manoj Kulkarni,56,2,A1,PM00614
2786,1754,Naveen Naik,27,3,A1,PM00568
2787,1755,Ananya Shetty,64,1,A1,PM00608
2788,1755,Vijay Gowda,31,1,A2,PM00862
2789,1756,Deepak Naik,39,3,A1,PM00037
2790,1757,Naveen Reddy,24,1,A1,PM00008
2791,1757,Ajay Rao,24,1,A2,PM00405
2792,1758,Meera Sharma,58,2,A1,PM00996
2793,1759,Deepak Pujari,25,1,A1,PM00344
2794,1760,Meera Mulla,56,2,A1,PM00354
2795,1761,Suresh Desai,24,1,A1,PM00636
2796,1762,Shreya Kulkarni,62,3,A1,PM00180
2797,1762,Rahul Khan,19,2,A2,PM00967
2798,1763,Shreya Patil,35,1,A1,PM00884
2799,1763,Ajay Shetty,45,2,A2,PM00855
2800,1764,Sneha Kulkarni,47,1,A1,PM00141
2801,1765,Nandini Kulkarni,37,3,A1,PM00309
2802,1765,Lakshmi Pujari,58,2,A2,PM01011
2803,1766,Divya Desai,26,1,A1,PM00430
2804,1767,Lakshmi Desai,59,2,A1,PM00927
2805,1768,Kavya Khan,51,2,A1,PM00594
2806,1769,Suresh Hegde,23,2,A1,PM00606
2807,1769,Meera Khan,59,2,A2,PM00341
2808,1770,Meera Gowda,55,2,A1,PM00315
2809,1771,Manoj Gowda,39,1,A1,PM00023
2810,1771,Neha Gowda,59,3,A2,PM00628
2811,1771,Kavya Sharma,30,1,A3,PM00270
2812,1772,Ajay Naik,30,3,A1,PM00164
2813,1773,Ravi Bhat,45,2,A1,PM00390
2814,1773,Mahesh Desai,65,1,A2,PM00833
2815,1774,Vijay Desai,26,1,A1,PM00889
2816,1775,Sneha Khan,64,1,A1,PM00576
2817,1775,Shreya Mulla,24,2,A2,PM00505
2818,1775,Neha Sharma,38,1,A3,PM00147
2819,1775,Naveen Desai,32,2,A4,PM00796
2820,1776,Sunil Pujari,30,1,A1,PM00201
2821,1777,Mahesh Kulkarni,46,1,A1,PM00638
2822,1777,Suresh Reddy,28,1,A2,PM00646
2823,1778,Sunil Khan,58,1,A1,PM00150
2824,1779,Ravi Sharma,41,1,A1,PM01002
2825,1780,Meera Kumar,61,1,A1,PM00616
2826,1781,Sunil Khan,30,3,A1,PM00597
2827,1781,Arun Kumar,38,2,A2,PM00292
2828,1782,Asha Desai,22,3,A1,PM00376
2829,1782,Farhan Reddy,37,3,A2,PM00370
2830,1783,Kavya Naik,20,1,A1,PM01061
2831,1784,Ananya Shetty,64,1,A1,PM00608
2832,1784,Mahesh Kumar,29,1,A2,PM00167
2833,1785,Priya Sharma,32,3,A1,PM00723
2834,1786,Meera Jain,58,1,A1,PM00940
2835,1787,Ravi Joshi,26,2,A1,PM00079
2836,1787,Aishwarya Hegde,26,1,A2,PM00962
2837,1788,Aishwarya Kulkarni,45,1,A1,PM00453
2838,1789,Asha Sharma,29,1,A1,PM00784
2839,1790,Neha Desai,31,1,A1,PM00332
2840,1790,Neha Sharma,46,3,A2,PM00001
2841,1791,Kiran Pujari,44,1,A1,PM00737
2842,1792,Imran Hegde,55,1,A1,PM00715
2843,1792,Asha Naik,38,1,A2,PM00459
2844,1793,Anil Hegde,44,1,A1,PM00016
2845,1794,Meera Khan,43,1,A1,PM00471
2846,1795,Imran Kumar,34,3,A1,PM00557
2847,1795,Priya Patil,51,2,A2,PM00274
2848,1796,Arun Shetty,30,3,A1,PM00706
2849,1797,Anil Desai,25,2,A1,PM00178
2850,1797,Ananya Desai,46,1,A2,PM00745
2851,1798,Anil Bhat,23,1,A1,PM00488
2852,1798,Priya Patil,23,1,A2,PM00575
2853,1798,Shreya Bhat,42,2,A3,PM00913
2854,1798,Vijay Khan,26,3,A4,PM00462
2855,1799,Meera Sharma,61,3,A1,PM00868
2856,1800,Arun Kulkarni,30,3,A1,PM00783
2857,1801,Neha Naik,30,2,A1,PM00308
2858,1802,Farhan Joshi,49,1,A1,PM00510
2859,1803,Pooja Bhat,64,2,A1,PM00331
2860,1803,Rahul Desai,29,3,A2,PM00107
2861,1804,Prakash Hegde,65,1,A1,PM00846
2862,1805,Lakshmi Gowda,52,1,A1,PM00684
2863,1806,Arun Khan,48,1,A1,PM00975
2864,1807,Vijay Desai,26,1,A1,PM00889
2865,1808,Imran Bhat,39,1,A1,PM00634
2866,1809,Kavya Nayak,49,3,A1,PM00251
2867,1810,Suresh Nayak,20,2,A1,PM00676
2868,1811,Vijay Shetty,22,1,A1,PM00658
2869,1812,Aishwarya Bhat,52,2,A1,PM00980
2870,1812,Lakshmi Rao,32,3,A2,PM00721
2871,1813,Manoj Pujari,64,1,A1,PM00087
2872,1813,Asha Gowda,22,1,A2,PM00377
2873,1814,Priya Khan,40,1,A1,PM00976
2874,1814,Sneha Khan,23,1,A2,PM00727
2875,1815,Imran Mulla,53,2,A1,PM00061
2876,1816,Shreya Sharma,27,2,A1,PM00995
2877,1816,Divya Desai,49,1,A2,PM00494
2878,1817,Shreya Shetty,57,3,A1,PM00427
2879,1818,Prakash Khan,26,3,A1,PM00835
2880,1818,Suresh Kumar,51,1,A2,PM00120
2881,1819,Priya Bhat,36,3,A1,PM00240
2882,1819,Ajay Jain,57,1,A2,PM00152
2883,1819,Mahesh Joshi,44,1,A3,PM00563
2884,1819,Sneha Mulla,26,2,A4,PM00282
2885,1820,Shreya Reddy,50,1,A1,PM00776
2886,1821,Aishwarya Rao,25,1,A1,PM00455
2887,1822,Prakash Jain,18,1,A1,PM00146
2888,1823,Meera Patil,52,1,A1,PM00486
2889,1824,Arun Pujari,55,2,A1,PM00936
2890,1825,Anil Joshi,40,2,A1,PM00213
2891,1825,Prakash Mulla,60,2,A2,PM00348
2892,1826,Priya Bhat,26,1,A1,PM00365
2893,1826,Anil Reddy,34,3,A2,PM01062
2894,1827,Mahesh Nayak,42,3,A1,PM00828
2895,1828,Asha Desai,56,1,A1,PM00089
2896,1828,Divya Khan,28,2,A2,PM00264
2897,1829,Ananya Pujari,34,1,A1,PM00294
2898,1830,Lakshmi Shetty,64,2,A1,PM00903
2899,1831,Arun Khan,48,1,A1,PM00975
2900,1831,Mahesh Sharma,20,1,A2,PM01028
2901,1831,Anil Sharma,64,3,A3,PM01070
2902,1832,Kiran Pujari,64,2,A1,PM00925
2903,1833,Naveen Jain,54,3,A1,PM00754
2904,1834,Lakshmi Joshi,62,1,A1,PM00564
2905,1835,Mahesh Kumar,31,3,A1,PM00544
2906,1836,Suresh Gowda,20,2,A1,PM00994
2907,1836,Ananya Gowda,47,2,A2,PM00271
2908,1836,Rahul Bhat,51,1,A3,PM00570
2909,1837,Priya Nayak,20,2,A1,PM00978
2910,1838,Kavya Khan,37,1,A1,PM00742
2911,1839,Suresh Kumar,21,1,A1,PM00260
2912,1840,Kiran Patil,32,1,A1,PM01000
2913,1841,Naveen Reddy,53,1,A1,PM00979
2914,1841,Neha Bhat,44,1,A2,PM00197
2915,1841,Anil Nayak,52,3,A3,PM00605
2916,1842,Kiran Desai,45,2,A1,PM00253
2917,1843,Priya Rao,34,2,A1,PM00951
2918,1843,Ananya Nayak,39,1,A2,PM01087
2919,1844,Shreya Khan,62,1,A1,PM00732
2920,1844,Pooja Desai,55,2,A2,PM00632
2921,1844,Priya Shetty,21,2,A3,PM00918
2922,1845,Anil Rao,44,1,A1,PM00484
2923,1845,Lakshmi Naik,46,2,A2,PM00211
2924,1845,Kiran Hegde,52,2,A3,PM00333
2925,1846,Asha Desai,19,3,A1,PM00463
2926,1847,Meera Jain,58,1,A1,PM00940
2927,1847,Neha Shetty,38,1,A2,PM00021
2928,1847,Nandini Khan,43,2,A3,PM00685
2929,1847,Shankar Rao,39,2,A4,PM00947
2930,1848,Nandini Desai,65,1,A1,PM00313
2931,1849,Ravi Bhat,45,2,A1,PM00390
2932,1850,Suresh Kumar,51,1,A1,PM00120
2933,1850,Divya Mulla,58,1,A2,PM01088
2934,1850,Rahul Shetty,44,1,A3,PM00460
2935,1851,Pooja Khan,35,2,A1,PM00435
2936,1851,Anil Khan,49,2,A2,PM00645
2937,1852,Meera Naik,32,1,A1,PM00945
2938,1853,Mahesh Patil,49,3,A1,PM00055
2939,1854,Lakshmi Gowda,47,2,A1,PM00036
2940,1855,Shankar Bhat,64,2,A1,PM00506
2941,1856,Divya Khan,28,2,A1,PM00264
2942,1857,Meera Jain,58,1,A1,PM00940
2943,1857,Priya Gowda,63,1,A2,PM00088
2944,1858,Naveen Reddy,49,1,A1,PM00891
2945,1859,Mahesh Kulkarni,46,1,A1,PM00638
2946,1859,Priya Shetty,21,2,A2,PM00918
2947,1859,Neha Reddy,34,1,A3,PM00635
2948,1860,Kavya Gowda,28,3,A1,PM00792
2949,1861,Kavya Kulkarni,51,3,A1,PM00580
2950,1862,Meera Sharma,58,2,A1,PM00996
2951,1863,Anil Reddy,34,3,A1,PM01062
2952,1864,Sunil Kulkarni,24,1,A1,PM00817
2953,1865,Nandini Sharma,23,1,A1,PM00482
2954,1866,Meera Mulla,37,2,A1,PM00590
2955,1867,Priya Kulkarni,18,3,A1,PM00474
2956,1868,Sunil Rao,34,2,A1,PM00650
2957,1869,Shreya Reddy,50,1,A1,PM00776
2958,1870,Asha Jain,20,3,A1,PM00836
2959,1870,Kiran Desai,51,1,A2,PM00299
2960,1871,Manoj Kumar,57,1,A1,PM00195
2961,1871,Deepak Naik,39,3,A2,PM00037
2962,1871,Arun Sharma,33,1,A3,PM01075
2963,1872,Ananya Naik,31,3,A1,PM00595
2964,1873,Manoj Pujari,39,1,A1,PM00311
2965,1874,Divya Joshi,60,3,A1,PM00681
2966,1875,Kavya Nayak,49,3,A1,PM00251
2967,1876,Ananya Kumar,39,2,A1,PM00863
2968,1877,Prakash Kumar,33,2,A1,PM00873
2969,1878,Suresh Desai,24,1,A1,PM00636
2970,1878,Kiran Desai,51,1,A2,PM00299
2971,1879,Ananya Hegde,61,1,A1,PM00249
2972,1880,Ananya Reddy,55,1,A1,PM00890
2973,1881,Pooja Desai,55,2,A1,PM00632
2974,1882,Mahesh Khan,59,3,A1,PM00448
2975,1883,Pooja Hegde,64,1,A1,PM01034
2976,1883,Lakshmi Shetty,56,1,A2,PM00800
2977,1883,Naveen Sharma,54,1,A3,PM00203
2978,1883,Vijay Joshi,57,2,A4,PM01044
2979,1884,Farhan Gowda,54,3,A1,PM00532
2980,1885,Kiran Jain,61,2,A1,PM00801
2981,1885,Mahesh Bhat,35,1,A2,PM00009
2982,1885,Sunil Desai,45,1,A3,PM01020
2983,1885,Nandini Reddy,56,2,A4,PM00861
2984,1886,Aishwarya Pujari,51,3,A1,PM00972
2985,1886,Naveen Hegde,24,1,A2,PM00545
2986,1886,Mahesh Mulla,62,2,A3,PM00028
2987,1887,Naveen Rao,57,1,A1,PM01091
2988,1888,Naveen Shetty,52,1,A1,PM00747
2989,1889,Shreya Jain,54,3,A1,PM01094
2990,1890,Asha Rao,34,2,A1,PM00406
2991,1891,Ravi Patil,36,1,A1,PM00999
2992,1892,Priya Reddy,48,2,A1,PM01057
2993,1893,Meera Pujari,54,1,A1,PM00627
2994,1894,Rahul Hegde,35,2,A1,PM00075
2995,1894,Suresh Pujari,21,2,A2,PM00829
2996,1895,Ananya Kumar,41,1,A1,PM00444
2997,1895,Ananya Desai,46,1,A2,PM00745
2998,1896,Ravi Bhat,45,2,A1,PM00390
2999,1896,Naveen Mulla,36,2,A2,PM00555
3000,1897,Sunil Mulla,57,1,A1,PM00228
3001,1898,Ananya Reddy,53,1,A1,PM00587
3002,1898,Rahul Naik,27,2,A2,PM00396
3003,1899,Neha Sharma,32,3,A1,PM00402
3004,1900,Deepak Kumar,64,3,A1,PM00550
3005,1900,Neha Reddy,29,1,A2,PM00825
3006,1900,Shreya Pujari,30,1,A3,PM00909
3007,1901,Suresh Gowda,44,1,A1,PM00620
3008,1901,Arun Khan,28,2,A2,PM00302
3009,1901,Naveen Joshi,38,3,A3,PM00086
3010,1902,Meera Desai,21,1,A1,PM00713
3011,1902,Suresh Nayak,31,2,A2,PM00556
3012,1903,Shreya Gowda,19,2,A1,PM00579
3013,1904,Shreya Jain,36,1,A1,PM00741
3014,1904,Naveen Kumar,54,1,A2,PM00115
3015,1905,Divya Joshi,60,3,A1,PM00681
3016,1906,Farhan Hegde,55,1,A1,PM00336
3017,1906,Ravi Reddy,47,2,A2,PM00262
3018,1906,Neha Desai,42,2,A3,PM00917
3019,1907,Prakash Reddy,41,2,A1,PM00773
3020,1907,Lakshmi Shetty,64,2,A2,PM00903
3021,1908,Ravi Joshi,26,2,A1,PM00079
3022,1908,Kavya Gowda,28,3,A2,PM00792
3023,1908,Asha Desai,35,2,A3,PM00932
3024,1909,Ajay Hegde,23,1,A1,PM00414
3025,1910,Divya Hegde,56,1,A1,PM00942
3026,1911,Nandini Naik,63,2,A1,PM00177
3027,1912,Ajay Reddy,28,2,A1,PM00220
3028,1912,Ravi Gowda,23,2,A2,PM00099
3029,1913,Shreya Sharma,27,2,A1,PM00995
3030,1913,Suresh Desai,24,1,A2,PM00636
3031,1913,Divya Rao,23,1,A3,PM00968
3032,1914,Anil Kumar,45,2,A1,PM00185
3033,1915,Ravi Joshi,26,2,A1,PM00079
3034,1916,Kavya Hegde,32,1,A1,PM00415
3035,1916,Shankar Pujari,44,1,A2,PM00454
3036,1917,Imran Gowda,64,1,A1,PM00381
3037,1917,Deepak Mulla,48,3,A2,PM00908
3038,1917,Rahul Desai,29,3,A3,PM00107
3039,1918,Sneha Patil,23,3,A1,PM00578
3040,1919,Meera Gowda,55,2,A1,PM00315
3041,1920,Shankar Pujari,44,1,A1,PM00454
3042,1920,Ravi Khan,39,1,A2,PM00693
3043,1920,Neha Rao,50,1,A3,PM00349
3044,1921,Mahesh Bhat,35,1,A1,PM00009
3045,1922,Ananya Shetty,64,1,A1,PM00608
3046,1922,Ajay Shetty,23,2,A2,PM00526
3047,1922,Shreya Nayak,62,3,A3,PM00490
3048,1923,Sneha Kulkarni,52,2,A1,PM00276
3049,1924,Divya Hegde,56,1,A1,PM00942
3050,1925,Shankar Hegde,43,1,A1,PM00896
3051,1926,Vijay Naik,49,1,A1,PM00886
3052,1927,Farhan Shetty,40,3,A1,PM00102
3053,1928,Mahesh Mulla,27,1,A1,PM00905
3054,1928,Farhan Rao,59,2,A2,PM00353
3055,1928,Suresh Desai,24,1,A3,PM00636
3056,1929,Mahesh Nayak,42,3,A1,PM00828
3057,1930,Neha Rao,50,1,A1,PM00349
3058,1930,Sunil Naik,58,3,A2,PM00981
3059,1930,Lakshmi Desai,59,2,A3,PM00927
3060,1931,Ravi Hegde,40,2,A1,PM00985
3061,1931,Priya Naik,34,2,A2,PM01031
3062,1931,Meera Pujari,64,3,A3,PM00204
3063,1932,Manoj Jain,63,3,A1,PM00523
3064,1932,Shreya Desai,49,3,A2,PM00760
3065,1932,Lakshmi Naik,41,2,A3,PM00791
3066,1933,Priya Bhat,26,1,A1,PM00365
3067,1933,Meera Kulkarni,35,2,A2,PM00481
3068,1934,Mahesh Jain,47,1,A1,PM00027
3069,1935,Shreya Reddy,48,1,A1,PM00500
3070,1936,Farhan Rao,59,2,A1,PM00353
3071,1937,Deepak Naik,39,3,A1,PM00037
3072,1938,Shankar Reddy,32,2,A1,PM00324
3073,1938,Prakash Pujari,22,2,A2,PM00239
3074,1938,Anil Kumar,21,3,A3,PM00363
3075,1939,Lakshmi Reddy,41,2,A1,PM00877
3076,1939,Ananya Naik,19,3,A2,PM00751
3077,1939,Ajay Patil,42,1,A3,PM00382
3078,1940,Imran Mulla,65,1,A1,PM01018
3079,1941,Vijay Shetty,22,1,A1,PM00658
3080,1941,Kavya Kumar,42,3,A2,PM00651
3081,1942,Anil Reddy,18,2,A1,PM00686
3082,1943,Prakash Rao,61,1,A1,PM00124
3083,1943,Anil Bhat,35,2,A2,PM00048
3084,1943,Suresh Patil,61,1,A3,PM00434
3085,1944,Nandini Shetty,42,3,A1,PM00654
3086,1945,Neha Naik,61,1,A1,PM00080
3087,1945,Meera Patil,54,1,A2,PM00466
3088,1946,Farhan Gowda,54,3,A1,PM00532
3089,1947,Lakshmi Gowda,19,1,A1,PM00108
3090,1948,Nandini Kumar,39,2,A1,PM00428
3091,1948,Naveen Mulla,36,2,A2,PM00555
3092,1949,Kavya Sharma,30,1,A1,PM00270
3093,1949,Shreya Sharma,22,2,A2,PM00827
3094,1950,Naveen Jain,36,2,A1,PM00485
3095,1951,Kiran Hegde,52,2,A1,PM00345
3096,1952,Shankar Pujari,27,2,A1,PM01024
3097,1952,Ravi Naik,32,3,A2,PM00025
3098,1953,Naveen Shetty,52,1,A1,PM00747
3099,1954,Sunil Shetty,28,1,A1,PM00417
3100,1955,Mahesh Hegde,25,2,A1,PM00273
3101,1955,Meera Kulkarni,53,1,A2,PM00547
3102,1956,Lakshmi Rao,32,3,A1,PM00721
3103,1956,Prakash Pujari,18,1,A2,PM00392
3104,1957,Shankar Khan,35,2,A1,PM00807
3105,1958,Anil Kumar,45,2,A1,PM00185
3106,1959,Asha Bhat,27,3,A1,PM00607
3107,1960,Shankar Bhat,46,2,A1,PM00887
3108,1961,Sunil Reddy,41,2,A1,PM00554
3109,1961,Imran Kumar,34,3,A2,PM00557
3110,1961,Lakshmi Gowda,47,2,A3,PM00036
3111,1962,Divya Gowda,27,1,A1,PM00290
3112,1963,Suresh Patil,49,1,A1,PM00401
3113,1963,Prakash Joshi,49,1,A2,PM00237
3114,1963,Ananya Kulkarni,58,3,A3,PM00038
3115,1964,Neha Naik,61,1,A1,PM00080
3116,1965,Ravi Kulkarni,29,2,A1,PM00733
3117,1965,Shankar Patil,26,1,A2,PM00987
3118,1966,Suresh Patil,49,1,A1,PM00401
3119,1966,Pooja Pujari,34,1,A2,PM00519
3120,1967,Shreya Pujari,52,2,A1,PM00583
3121,1968,Suresh Kumar,21,1,A1,PM00260
3122,1969,Deepak Desai,29,1,A1,PM00812
3123,1969,Kavya Pujari,32,1,A2,PM00679
3124,1969,Naveen Gowda,58,1,A3,PM00586
3125,1969,Pooja Kulkarni,51,1,A4,PM00169
3126,1970,Ajay Kumar,26,2,A1,PM00799
3127,1971,Lakshmi Kulkarni,64,1,A1,PM00816
3128,1971,Sneha Naik,45,1,A2,PM00759
3129,1971,Nandini Desai,65,1,A3,PM00313
3130,1972,Imran Hegde,55,1,A1,PM00715
3131,1972,Lakshmi Kumar,42,1,A2,PM00479
3132,1973,Kavya Kulkarni,51,3,A1,PM00580
3133,1974,Ajay Joshi,55,1,A1,PM00467
3134,1975,Kiran Hegde,52,2,A1,PM00345
3135,1975,Anil Khan,29,1,A2,PM00285
3136,1976,Pooja Rao,54,2,A1,PM00148
3137,1976,Priya Desai,42,1,A2,PM00982
3138,1977,Suresh Joshi,23,1,A1,PM00067
3139,1977,Pooja Bhat,25,1,A2,PM00395
3140,1977,Arun Kumar,38,2,A3,PM00292
3141,1978,Vijay Joshi,57,2,A1,PM01044
3142,1979,Priya Sharma,32,3,A1,PM00723
3143,1980,Farhan Rao,59,2,A1,PM00353
3144,1980,Kavya Mulla,50,3,A2,PM00668
3145,1981,Priya Joshi,65,3,A1,PM00501
3146,1981,Kavya Mulla,50,3,A2,PM00668
3147,1982,Shankar Desai,56,2,A1,PM00529
3148,1982,Shreya Sharma,65,3,A2,PM00125
3149,1983,Lakshmi Reddy,63,2,A1,PM01100
3150,1984,Manoj Patil,56,1,A1,PM00440
3151,1985,Shankar Mulla,32,3,A1,PM00289
3152,1986,Kavya Khan,37,1,A1,PM00742
3153,1986,Sunil Naik,58,3,A2,PM00981
3154,1987,Priya Reddy,43,2,A1,PM00029
3155,1988,Prakash Sharma,31,2,A1,PM00018
3156,1989,Priya Bhat,36,3,A1,PM00240
3157,1989,Manoj Kumar,58,3,A2,PM00517
3158,1989,Asha Shetty,51,1,A3,PM00914
3159,1989,Meera Shetty,55,1,A4,PM00977
3160,1990,Shreya Kulkarni,19,3,A1,PM00307
3161,1991,Mahesh Hegde,39,2,A1,PM00711
3162,1992,Suresh Mulla,35,3,A1,PM00157
3163,1993,Priya Sharma,65,1,A1,PM00952
3164,1993,Prakash Reddy,63,2,A2,PM00671
3165,1993,Imran Kumar,34,3,A3,PM00557
3166,1993,Lakshmi Naik,41,2,A4,PM00791
3167,1994,Meera Reddy,27,1,A1,PM00044
3168,1994,Arun Desai,39,1,A2,PM00070
3169,1995,Mahesh Kulkarni,48,3,A1,PM00798
3170,1996,Neha Nayak,47,2,A1,PM00577
3171,1997,Pooja Shetty,54,2,A1,PM00633
3172,1997,Divya Nayak,38,2,A2,PM00513
3173,1998,Suresh Nayak,53,2,A1,PM00566
3174,1998,Neha Kulkarni,49,3,A2,PM00011
3175,1999,Kiran Khan,36,3,A1,PM00720
3176,2000,Kavya Desai,33,1,A1,PM00522
3177,2000,Ananya Hegde,61,1,A2,PM00249
3178,2001,Shankar Bhat,32,3,A1,PM00758
3179,2002,Aishwarya Pujari,54,1,A1,PM00935
3180,2003,Naveen Bhat,19,1,A1,PM00551
3181,2004,Lakshmi Jain,55,1,A1,PM00121
3182,2004,Divya Gowda,18,3,A2,PM00974
3183,2005,Shreya Gowda,46,1,A1,PM00558
3184,2005,Prakash Gowda,34,3,A2,PM00244
3185,2006,Shankar Sharma,20,2,A1,PM00052
3186,2007,Nandini Khan,61,3,A1,PM00383
3187,2007,Asha Kumar,57,1,A2,PM00851
3188,2008,Vijay Mulla,52,1,A1,PM00919
3189,2008,Suresh Jain,22,1,A2,PM00859
3190,2009,Deepak Kulkarni,22,1,A1,PM00461
3191,2009,Manoj Patil,29,2,A2,PM00617
3192,2010,Meera Khan,46,3,A1,PM01071
3193,2010,Lakshmi Rao,59,1,A2,PM00992
3194,2010,Shreya Kulkarni,24,3,A3,PM00726
3195,2011,Aishwarya Joshi,45,3,A1,PM00326
3196,2011,Meera Sharma,58,2,A2,PM00996
3197,2011,Divya Mulla,55,2,A3,PM00511
3198,2012,Neha Kulkarni,25,2,A1,PM00508
3199,2013,Lakshmi Jain,55,1,A1,PM00121
3200,2013,Neha Nayak,29,2,A2,PM00149
3201,2014,Divya Gowda,27,1,A1,PM00290
3202,2015,Neha Bhat,44,1,A1,PM00197
3203,2016,Naveen Pujari,45,2,A1,PM00279
3204,2016,Neha Mulla,28,2,A2,PM01016
3205,2017,Ravi Khan,39,1,A1,PM00693
3206,2018,Meera Sharma,58,2,A1,PM00996
3207,2019,Nandini Gowda,24,1,A1,PM01041
3208,2020,Meera Reddy,34,2,A1,PM00763
3209,2020,Ananya Patil,47,2,A2,PM00269
3210,2020,Imran Kulkarni,22,1,A3,PM01099
3211,2021,Asha Sharma,29,1,A1,PM00784
3212,2022,Meera Shetty,55,1,A1,PM00977
3213,2023,Ravi Hegde,30,3,A1,PM00840
3214,2023,Prakash Reddy,41,2,A2,PM00773
3215,2023,Sneha Naik,46,1,A3,PM00022
3216,2024,Arun Gowda,46,1,A1,PM00034
3217,2025,Naveen Naik,51,3,A1,PM01047
3218,2025,Meera Sharma,33,1,A2,PM00928
3219,2025,Anil Patil,46,1,A3,PM00063
3220,2026,Kiran Khan,36,3,A1,PM00720
3221,2027,Anil Hegde,44,1,A1,PM00016
3222,2027,Pooja Gowda,38,1,A2,PM00050
3223,2027,Manoj Gowda,52,2,A3,PM00238
3224,2028,Anil Patil,46,1,A1,PM00063
3225,2029,Asha Khan,34,1,A1,PM00420
3226,2029,Meera Patil,52,1,A2,PM00486
3227,2029,Pooja Khan,19,2,A3,PM00528
3228,2030,Kiran Naik,23,3,A1,PM00483
3229,2030,Arun Rao,63,2,A2,PM00403
3230,2031,Shankar Patil,60,2,A1,PM00117
3231,2031,Divya Kulkarni,38,1,A2,PM00548
3232,2031,Sneha Jain,62,2,A3,PM00740
3233,2032,Deepak Shetty,54,1,A1,PM00098
3234,2033,Shreya Bhat,35,2,A1,PM00920
3235,2033,Farhan Bhat,49,2,A2,PM00680
